security_name,date,closing_price
Tesla,2015-09-13,1977.95
Netflix,2016-06-17,1694.8
Google,2015-09-14,763.95
Google,2016-10-22,816.93
Tesla,2017-07-17,1049.38
Netflix,2014-09-03,623.15
Microsoft,2023-04-19,1443.98
Microsoft,2014-09-17,777.69
Tesla,2015-07-19,256.01
Amazon,2024-05-01,297.76
Google,2021-01-29,615.41
Microsoft,2023-09-01,499.15
Tesla,2022-07-16,873.23
Tesla,2023-03-24,1097.17
Microsoft,2015-06-25,1115.38
Tesla,2017-06-02,1938.19
Netflix,2024-08-23,1922.15
Google,2021-04-27,778.07
Apple,2020-06-25,740.19
Google,2019-05-16,824.89
Amazon,2024-09-24,334.34
Google,2016-06-21,1592.33
Amazon,2016-08-08,379.98
Tesla,2023-05-27,1885.8
Microsoft,2017-11-27,1291.48
Netflix,2021-10-21,911.3
Google,2023-09-22,1282.49
Tesla,2020-11-16,893.82
Netflix,2023-08-02,1835.6
Google,2024-12-16,1635.8
Microsoft,2016-08-29,1089.44
Microsoft,2024-09-28,28.94
Tesla,2022-03-20,329.16
Netflix,2014-06-10,835.12
Microsoft,2016-05-15,762.99
Apple,2024-01-02,1983.87
Apple,2021-06-26,34.95
Amazon,2015-09-27,1771.69
Netflix,2015-05-15,846.92
Netflix,2021-03-02,1363.15
Microsoft,2023-03-11,428.91
Tesla,2022-03-02,465.2
Netflix,2016-03-23,585.6
Netflix,2024-04-17,185.27
Apple,2020-11-24,1384.91
Microsoft,2014-12-09,141.51
Google,2017-08-16,1605.66
Tesla,2017-11-02,1090.75
Netflix,2016-06-28,44.22
Netflix,2023-04-23,140.31
Apple,2021-11-11,1171.76
Tesla,2018-12-08,162.23
Apple,2020-11-30,1654.69
Microsoft,2016-05-13,940.87
Tesla,2016-02-16,1288.13
Apple,2021-12-26,210.9
Microsoft,2016-10-31,702.34
Amazon,2021-07-20,996.58
Amazon,2015-03-02,264.15
Amazon,2018-10-24,230.96
Google,2014-02-25,1420.69
Apple,2015-05-03,1455.27
Amazon,2020-08-07,1551.77
Google,2022-11-03,464.75
Tesla,2014-11-28,1226.8
Tesla,2015-09-27,1848.45
Apple,2017-05-22,1518.73
Netflix,2023-05-03,1709.99
Netflix,2014-04-09,1151.66
Amazon,2021-07-17,881.44
Google,2020-09-17,831.82
Tesla,2022-03-09,825.13
Google,2014-09-11,1963.85
Google,2015-11-26,325.98
Google,2021-03-11,1866.71
Apple,2022-04-05,799.7
Apple,2016-02-10,851.12
Tesla,2014-06-11,1164.24
Tesla,2014-10-27,1912.76
Google,2022-02-10,26.31
Microsoft,2014-10-22,1078.56
Microsoft,2024-02-14,248.49
Apple,2020-03-26,1860.44
Tesla,2019-04-07,659.88
Microsoft,2017-05-25,875.59
Netflix,2022-10-10,766.11
Google,2016-10-03,891.04
Apple,2023-01-26,1224.89
Microsoft,2020-02-24,1825.97
Microsoft,2023-12-15,1695.68
Apple,2018-12-12,1351.0
Tesla,2015-08-27,1740.51
Tesla,2017-02-26,1197.62
Apple,2017-01-16,1057.03
Apple,2021-10-17,1448.56
Amazon,2014-08-08,750.77
Microsoft,2023-10-04,999.74
Google,2019-12-14,1168.56
Google,2021-09-26,1297.07
Google,2023-02-25,1702.4
Microsoft,2021-06-12,469.49
Amazon,2017-04-23,410.61
Microsoft,2018-05-08,1449.12
Microsoft,2020-08-25,1525.85
Tesla,2024-10-08,1364.19
Tesla,2020-03-11,1739.85
Apple,2019-12-27,917.05
Netflix,2019-04-26,1028.48
Netflix,2018-11-25,854.71
Netflix,2017-10-07,21.31
Tesla,2018-10-07,1979.24
Microsoft,2015-07-07,1759.16
Microsoft,2020-02-09,116.68
Amazon,2015-12-18,1512.0
Amazon,2020-03-20,963.72
Apple,2022-06-17,1565.94
Netflix,2023-10-14,626.15
Google,2018-04-11,1124.98
Apple,2017-04-21,1013.68
Microsoft,2022-08-03,1381.0
Google,2023-11-17,730.89
Tesla,2018-01-30,1282.21
Tesla,2023-01-17,1573.07
Tesla,2021-01-11,755.11
Microsoft,2018-11-25,1920.48
Amazon,2020-08-23,73.48
Google,2019-06-21,1907.32
Tesla,2016-03-03,109.89
Google,2018-10-14,186.86
Microsoft,2023-02-21,34.35
Tesla,2021-09-17,787.98
Tesla,2014-12-04,1644.74
Microsoft,2017-03-29,1870.71
Microsoft,2024-07-10,1717.85
Netflix,2019-06-17,199.81
Netflix,2018-07-06,711.32
Tesla,2017-03-03,1147.62
Microsoft,2017-10-06,1902.55
Google,2023-05-11,1298.82
Amazon,2016-07-25,595.11
Amazon,2016-11-24,823.86
Amazon,2015-07-22,892.21
Google,2022-06-27,1104.9
Netflix,2016-03-28,1374.19
Amazon,2015-03-10,857.31
Google,2023-01-22,1959.99
Microsoft,2017-06-06,969.61
Netflix,2024-03-15,1953.12
Apple,2020-06-12,644.5
Tesla,2014-03-06,77.44
Microsoft,2024-03-20,672.69
Netflix,2023-02-08,908.36
Apple,2021-12-18,1621.56
Tesla,2022-08-22,202.64
Microsoft,2017-06-29,1166.19
Microsoft,2020-11-06,309.49
Tesla,2023-05-22,417.59
Google,2017-05-11,1097.36
Tesla,2017-08-31,1962.1
Microsoft,2019-03-30,1723.31
Apple,2023-01-09,37.8
Amazon,2019-08-07,1147.18
Microsoft,2014-09-08,1966.7
Apple,2015-01-03,360.85
Tesla,2014-11-13,1958.85
Netflix,2018-08-06,675.53
Apple,2022-09-13,752.01
Apple,2017-08-11,246.51
Netflix,2024-11-11,567.63
Microsoft,2019-10-26,609.85
Microsoft,2014-05-30,381.96
Apple,2019-08-20,1157.58
Microsoft,2020-04-13,592.71
Netflix,2023-08-03,1035.45
Tesla,2018-01-25,1304.89
Tesla,2021-01-15,388.66
Apple,2018-06-15,271.04
Tesla,2019-07-09,1057.14
Apple,2021-11-12,270.72
Google,2014-11-03,954.77
Microsoft,2016-03-10,1898.81
Apple,2024-06-17,315.8
Tesla,2016-02-07,298.26
Google,2014-10-25,102.8
Netflix,2023-08-19,189.67
Google,2019-07-01,388.45
Microsoft,2023-02-23,1750.96
Amazon,2016-09-23,1669.75
Microsoft,2014-08-25,925.22
Apple,2018-02-28,1710.18
Amazon,2014-09-22,606.51
Microsoft,2020-12-06,1483.6
Apple,2024-09-24,135.26
Microsoft,2016-04-05,1864.31
Amazon,2014-04-02,1724.44
Google,2014-09-22,1587.25
Amazon,2024-12-05,884.7
Tesla,2016-07-19,1833.5
Tesla,2019-10-17,1010.3
Microsoft,2022-02-08,160.07
Apple,2017-11-05,11.72
Google,2016-09-19,1772.14
Microsoft,2023-09-20,230.13
Apple,2016-01-03,1497.09
Google,2016-10-19,53.37
Netflix,2019-06-19,178.31
Microsoft,2021-04-15,515.93
Apple,2016-08-10,486.18
Tesla,2023-10-08,1177.89
Amazon,2022-10-21,1768.77
Netflix,2020-10-01,110.14
Microsoft,2014-08-10,465.29
Amazon,2019-04-29,1538.91
Netflix,2022-11-08,976.24
Microsoft,2021-01-18,1916.8
Tesla,2014-12-30,1593.43
Amazon,2018-03-25,682.96
Apple,2016-10-01,1917.55
Google,2023-05-16,1081.89
Google,2015-03-08,1177.43
Tesla,2021-08-21,1677.19
Apple,2014-03-02,903.97
Microsoft,2024-04-18,1089.2
Google,2018-07-24,410.82
Apple,2016-08-21,1011.22
Microsoft,2023-08-25,1860.59
Google,2024-01-26,492.49
Netflix,2015-10-09,954.14
Microsoft,2020-10-04,1598.21
Microsoft,2024-03-15,1995.42
Apple,2018-05-20,550.41
Google,2018-08-18,592.52
Netflix,2023-08-05,907.68
Google,2023-08-29,1118.38
Amazon,2020-01-01,1383.83
Google,2015-07-11,840.83
Tesla,2020-12-31,890.03
Tesla,2018-06-27,378.08
Amazon,2023-12-09,981.69
Apple,2024-01-18,925.58
Microsoft,2014-07-26,1429.28
Microsoft,2017-06-13,1812.28
Netflix,2020-05-05,1125.46
Microsoft,2022-02-14,1098.97
Tesla,2017-02-04,1679.42
Netflix,2023-07-24,1182.33
Tesla,2023-04-04,1880.23
Microsoft,2018-08-28,724.92
Netflix,2019-03-30,1774.72
Google,2014-04-21,332.32
Apple,2020-12-05,1691.39
Tesla,2015-04-14,66.38
Microsoft,2024-04-05,1211.37
Microsoft,2015-02-22,1778.94
Netflix,2021-09-02,37.05
Google,2023-04-07,557.56
Tesla,2022-08-11,1743.59
Amazon,2017-05-02,728.56
Netflix,2022-06-12,1031.85
Tesla,2018-10-03,1195.24
Tesla,2023-12-29,634.66
Google,2022-01-28,1065.86
Amazon,2020-01-06,128.39
Tesla,2019-08-24,1243.23
Apple,2014-03-02,1006.02
Tesla,2020-06-25,366.31
Microsoft,2018-07-21,153.6
Amazon,2024-12-16,203.04
Netflix,2020-06-19,1951.52
Netflix,2018-05-11,495.03
Amazon,2023-01-15,93.15
Microsoft,2020-10-07,894.2
Amazon,2019-09-01,509.37
Microsoft,2022-01-17,813.88
Amazon,2022-11-25,532.4
Amazon,2018-01-31,1113.71
Amazon,2018-04-12,873.23
Google,2020-09-17,363.97
Microsoft,2019-12-10,1010.19
Apple,2019-05-14,498.98
Amazon,2016-02-17,1677.31
Amazon,2022-10-08,766.84
Amazon,2022-03-07,439.55
Microsoft,2015-08-02,1676.11
Microsoft,2015-01-22,1222.73
Google,2018-11-15,172.07
Amazon,2017-06-23,1744.37
Microsoft,2018-07-03,434.02
Netflix,2020-02-25,1522.73
Google,2014-10-27,1200.05
Apple,2024-12-19,522.22
Tesla,2014-05-16,347.89
Apple,2016-08-08,491.03
Amazon,2014-08-12,1335.43
Amazon,2019-02-16,1011.58
Apple,2019-07-27,134.15
Amazon,2024-03-08,329.99
Apple,2020-05-26,961.59
Google,2015-10-25,510.19
Netflix,2019-07-13,74.47
Netflix,2015-02-24,200.27
Netflix,2021-12-06,922.16
Tesla,2024-11-02,1089.49
Microsoft,2021-04-10,240.84
Microsoft,2014-09-07,895.12
Apple,2016-10-03,1392.13
Tesla,2023-07-09,959.14
Netflix,2023-09-15,505.95
Amazon,2021-05-13,1866.47
Netflix,2016-07-16,1230.38
Tesla,2018-09-18,681.21
Google,2017-10-06,249.48
Netflix,2019-07-02,1503.78
Microsoft,2015-08-27,1119.74
Microsoft,2022-05-22,1087.56
Microsoft,2016-06-16,1386.52
Tesla,2024-06-20,950.56
Apple,2018-11-29,1763.77
Apple,2021-06-07,1450.42
Amazon,2021-07-02,1847.75
Apple,2016-12-05,471.32
Netflix,2016-07-20,1456.73
Netflix,2015-03-24,401.75
Microsoft,2020-04-21,1922.23
Apple,2020-09-14,1601.76
Amazon,2014-12-15,647.42
Amazon,2020-12-07,383.17
Microsoft,2020-02-14,755.55
Netflix,2019-05-04,528.61
Tesla,2019-10-02,522.37
Microsoft,2019-11-20,525.78
Amazon,2017-04-18,1267.79
Tesla,2024-03-11,487.98
Tesla,2014-07-19,201.87
Microsoft,2021-01-03,1395.18
Google,2018-08-05,1254.56
Amazon,2022-10-05,1167.98
Google,2015-05-02,667.91
Apple,2019-12-21,553.68
Amazon,2023-09-22,724.25
Netflix,2024-10-20,1387.38
Tesla,2020-12-27,131.31
Microsoft,2021-03-13,1919.96
Apple,2019-06-25,1983.95
Google,2018-09-03,1570.62
Netflix,2021-01-27,1982.97
Microsoft,2017-09-05,736.7
Amazon,2022-07-16,1586.44
Tesla,2024-06-23,1337.65
Amazon,2021-03-25,653.26
Netflix,2021-06-12,178.55
Amazon,2022-09-03,551.36
Apple,2017-12-19,563.13
Microsoft,2016-11-11,1734.32
Apple,2018-01-31,1599.81
Netflix,2022-10-13,757.33
Apple,2018-04-20,1883.13
Microsoft,2014-07-24,1804.8
Google,2024-02-13,424.1
Tesla,2018-01-05,293.33
Netflix,2019-07-11,1834.51
Microsoft,2017-04-01,487.41
Apple,2021-05-04,42.74
Amazon,2017-04-22,602.23
Tesla,2019-06-22,961.98
Amazon,2016-02-26,95.04
Apple,2021-01-06,252.57
Netflix,2021-08-25,1192.52
Apple,2017-02-08,1749.64
Netflix,2021-09-25,137.45
Apple,2023-12-09,529.19
Netflix,2020-08-16,1842.67
Tesla,2019-07-21,212.08
Tesla,2023-05-25,1829.03
Apple,2024-02-19,89.94
Apple,2019-09-17,1949.34
Microsoft,2019-03-20,100.73
Google,2021-04-12,1954.81
Amazon,2019-08-23,1810.84
Amazon,2023-06-07,116.11
Amazon,2022-03-03,243.14
Tesla,2017-08-07,1257.46
Google,2014-10-06,526.81
Google,2023-07-13,1908.98
Google,2022-12-19,695.13
Google,2024-01-23,595.82
Google,2019-10-23,1083.95
Tesla,2015-11-07,1288.37
Apple,2017-11-22,1209.71
Tesla,2022-04-02,398.94
Netflix,2016-05-14,1487.19
Google,2021-07-15,1129.7
Microsoft,2018-05-24,288.69
Netflix,2024-10-25,1396.39
Google,2022-09-06,136.91
Apple,2020-12-21,587.58
Amazon,2021-12-08,1027.97
Microsoft,2016-02-07,407.3
Amazon,2019-10-18,525.36
Apple,2021-01-17,1891.58
Amazon,2016-05-22,1341.61
Tesla,2017-09-15,1648.51
Microsoft,2017-09-06,1000.44
Google,2024-11-05,1773.45
Microsoft,2018-09-23,829.38
Google,2021-11-17,1768.37
Microsoft,2018-05-20,1209.26
Microsoft,2014-04-14,1850.43
Netflix,2024-05-13,232.81
Google,2020-05-21,1504.47
Tesla,2015-05-07,765.69
Tesla,2017-03-10,790.68
Netflix,2014-01-04,161.8
Tesla,2017-01-24,1978.68
Google,2018-07-14,1854.92
Apple,2020-05-21,78.02
Microsoft,2020-04-06,1184.82
Apple,2021-09-14,548.53
Apple,2017-03-04,1763.24
Google,2021-02-23,1645.01
Google,2021-09-27,409.35
Netflix,2015-04-06,1472.61
Tesla,2016-12-20,1930.13
Microsoft,2014-04-06,1162.0
Google,2020-11-07,1579.07
Google,2015-05-31,174.91
Apple,2020-01-01,141.81
Tesla,2018-08-18,383.29
Apple,2014-03-25,274.19
Microsoft,2014-12-19,1168.42
Apple,2019-10-07,326.29
Apple,2021-11-14,1349.03
Tesla,2019-07-04,1024.64
Microsoft,2016-09-03,1143.21
Apple,2022-07-19,808.45
Microsoft,2017-08-20,39.98
Microsoft,2015-06-11,1286.92
Tesla,2024-01-26,568.05
Apple,2024-12-10,1190.01
Tesla,2023-04-02,689.66
Amazon,2021-11-28,1393.18
Netflix,2022-11-21,1358.37
Netflix,2018-10-05,1893.25
Google,2017-12-15,815.32
Amazon,2023-07-24,1252.6
Apple,2016-08-03,1349.41
Google,2017-06-20,534.06
Amazon,2017-07-15,1246.21
Netflix,2014-02-15,1430.62
Amazon,2015-11-26,556.22
Microsoft,2018-03-21,1232.57
Netflix,2024-12-23,1853.14
Amazon,2019-08-13,1529.97
Netflix,2023-11-29,625.04
Tesla,2021-10-10,1616.84
Google,2019-03-02,1906.5
Tesla,2018-10-19,1826.67
Apple,2023-12-12,1330.61
Netflix,2018-03-27,1382.69
Amazon,2022-03-27,707.32
Apple,2016-02-01,1946.05
Netflix,2018-01-05,1021.81
Microsoft,2015-02-05,1606.25
Apple,2021-09-06,999.85
Google,2021-07-26,262.24
Tesla,2016-09-05,1748.8
Microsoft,2022-04-12,49.97
Tesla,2015-04-05,1245.29
Apple,2023-01-05,427.32
Apple,2019-01-27,260.74
Tesla,2019-12-28,1067.73
Amazon,2016-08-25,528.34
Microsoft,2017-08-02,1611.56
Tesla,2015-06-01,1582.66
Tesla,2014-09-05,791.01
Google,2016-02-17,1812.46
Amazon,2017-07-21,462.6
Netflix,2021-02-08,1287.78
Apple,2021-11-16,845.53
Apple,2023-01-29,1687.31
Microsoft,2015-11-18,368.9
Microsoft,2024-05-15,1889.24
Microsoft,2017-07-29,969.94
Amazon,2021-10-20,1336.94
Tesla,2015-10-20,1166.22
Google,2020-03-17,314.09
Amazon,2023-01-13,1940.44
Google,2014-08-23,1909.13
Tesla,2024-07-25,1161.97
Amazon,2019-02-13,1592.32
Tesla,2014-10-07,375.46
Microsoft,2019-10-04,1594.41
Microsoft,2022-03-01,985.66
Tesla,2016-06-16,1746.88
Amazon,2015-08-14,1399.53
Microsoft,2023-04-13,634.66
Google,2023-01-16,491.92
Microsoft,2016-12-20,1655.26
Tesla,2021-06-03,1801.56
Microsoft,2014-03-04,324.57
Tesla,2017-06-22,502.9
Amazon,2016-06-06,475.8
Amazon,2022-04-15,1853.87
Tesla,2016-05-07,78.0
Microsoft,2018-05-22,335.0
Tesla,2023-01-25,1361.67
Amazon,2021-07-04,1409.56
Tesla,2019-10-04,432.39
Amazon,2019-06-02,823.74
Tesla,2018-02-06,829.46
Apple,2018-08-12,1722.83
Amazon,2023-12-30,457.5
Microsoft,2019-10-04,1737.99
Netflix,2024-06-16,1791.05
Google,2015-08-21,1398.84
Tesla,2018-01-08,1553.21
Tesla,2021-03-23,501.09
Amazon,2020-10-21,1435.6
Apple,2024-04-11,1115.55
Netflix,2019-06-09,545.56
Google,2017-10-03,760.78
Apple,2015-10-24,1469.35
Google,2024-08-10,1242.2
Microsoft,2014-04-30,1644.35
Netflix,2014-08-08,1221.8
Apple,2019-06-27,1677.27
Apple,2021-04-06,1941.29
Apple,2022-03-02,517.33
Google,2022-12-14,412.08
Netflix,2016-11-12,436.04
Amazon,2021-06-15,1439.31
Netflix,2017-08-03,156.9
Microsoft,2015-05-04,952.44
Netflix,2015-12-08,204.69
Netflix,2016-04-24,1379.69
Tesla,2014-04-06,262.67
Amazon,2015-10-20,1918.64
Amazon,2020-04-09,1045.51
Amazon,2014-11-07,730.53
Amazon,2019-07-05,1701.36
Netflix,2018-03-26,1704.49
Google,2023-05-14,391.71
Microsoft,2021-02-21,1440.72
Amazon,2022-01-18,1385.29
Google,2018-06-23,1186.7
Netflix,2024-09-24,314.76
Tesla,2021-05-05,245.28
Tesla,2014-07-09,163.67
Google,2014-05-08,1711.57
Tesla,2015-10-29,868.25
Google,2024-06-12,1430.02
Google,2022-07-13,361.75
Microsoft,2014-09-28,39.88
Tesla,2015-08-22,186.62
Microsoft,2021-02-02,1403.72
Amazon,2019-06-02,1708.79
Google,2014-01-11,676.94
Netflix,2021-10-20,1941.05
Netflix,2019-04-12,1773.63
Google,2020-10-01,1487.28
Tesla,2022-07-27,1186.74
Apple,2014-04-30,1879.7
Amazon,2022-02-06,905.29
Apple,2018-05-23,1120.59
Tesla,2022-07-28,1775.09
Tesla,2022-09-04,674.21
Microsoft,2016-10-03,94.94
Google,2024-02-17,1223.23
Amazon,2020-12-20,1728.13
Apple,2021-10-18,665.91
Amazon,2022-11-04,859.43
Apple,2016-11-17,1691.58
Tesla,2014-10-27,583.51
Netflix,2014-02-24,1495.39
Tesla,2024-08-08,1581.99
Microsoft,2024-03-06,929.55
Apple,2017-08-27,1577.5
Apple,2022-12-13,1710.86
Microsoft,2016-09-16,284.97
Tesla,2019-06-24,350.49
Microsoft,2021-04-09,996.03
Netflix,2022-02-17,640.05
Netflix,2020-08-01,641.52
Tesla,2024-04-07,1327.43
Amazon,2020-05-17,846.71
Tesla,2024-05-29,1396.05
Netflix,2022-12-17,1650.36
Apple,2014-01-22,1888.69
Apple,2020-03-25,1465.35
Google,2022-09-05,1875.9
Apple,2019-10-05,551.02
Netflix,2018-06-12,794.69
Netflix,2021-03-15,1588.75
Google,2020-03-04,1211.79
Apple,2021-03-30,616.45
Google,2019-01-21,623.19
Tesla,2023-08-30,528.28
Tesla,2016-02-27,693.44
Apple,2023-11-27,1061.37
Tesla,2014-04-30,1073.18
Microsoft,2024-08-17,657.47
Amazon,2018-09-02,1214.44
Apple,2022-02-28,1698.17
Tesla,2019-05-08,1083.24
Microsoft,2018-01-01,1039.84
Amazon,2024-05-30,945.74
Google,2016-10-31,1484.32
Apple,2018-08-12,838.1
Microsoft,2017-02-28,429.0
Tesla,2017-12-21,670.44
Tesla,2022-02-19,1805.32
Microsoft,2024-09-14,925.47
Tesla,2021-12-19,175.2
Apple,2022-05-08,1703.61
Netflix,2022-10-14,1458.42
Amazon,2019-05-25,582.9
Apple,2019-10-31,409.89
Microsoft,2018-06-07,1218.43
Apple,2019-10-07,1570.74
Netflix,2024-09-26,1240.32
Netflix,2024-05-15,635.4
Google,2021-10-06,618.75
Tesla,2020-12-08,1979.72
Microsoft,2024-08-15,1302.19
Amazon,2018-03-20,466.43
Apple,2023-11-15,1382.61
Google,2023-06-16,1332.53
Amazon,2021-06-02,701.54
Tesla,2018-08-18,1527.3
Amazon,2017-03-10,1862.63
Google,2019-10-04,945.69
Amazon,2016-05-21,1546.12
Amazon,2015-07-30,1697.51
Netflix,2022-09-29,1188.82
Apple,2023-02-17,1074.37
Microsoft,2015-09-23,1762.38
Microsoft,2024-10-18,336.02
Google,2014-08-11,339.71
Netflix,2017-02-16,1946.3
Amazon,2019-01-12,1081.11
Google,2016-05-13,459.51
Netflix,2023-05-23,1393.79
Tesla,2017-05-16,540.77
Amazon,2021-05-02,720.93
Tesla,2015-08-16,1562.5
Apple,2017-05-05,649.6
Microsoft,2014-01-26,1392.47
Amazon,2024-04-03,183.28
Amazon,2018-08-01,594.76
Google,2018-04-03,418.57
Google,2014-11-26,881.29
Microsoft,2019-02-07,1538.69
Tesla,2021-05-29,234.45
Netflix,2015-05-24,525.99
Netflix,2021-12-17,826.14
Google,2017-07-14,1517.46
Apple,2020-07-19,947.32
Google,2017-03-14,886.48
Tesla,2022-03-02,1084.82
Amazon,2021-11-21,1988.6
Google,2017-09-15,360.13
Apple,2024-08-28,178.04
Tesla,2024-04-17,1897.56
Amazon,2021-07-21,1162.46
Amazon,2019-08-11,1970.97
Microsoft,2022-02-17,157.72
Apple,2015-01-04,848.53
Google,2018-12-27,659.16
Apple,2014-04-21,380.14
Google,2017-06-26,1336.58
Microsoft,2014-04-29,1337.84
Microsoft,2019-06-28,1002.27
Microsoft,2015-01-04,1551.04
Amazon,2021-05-12,1300.99
Amazon,2016-09-21,504.0
Apple,2022-01-26,1698.1
Tesla,2021-05-15,1077.45
Amazon,2020-06-12,636.48
Netflix,2015-01-02,1993.11
Google,2014-03-23,1881.79
Google,2015-02-28,119.48
Google,2021-07-16,895.75
Tesla,2023-06-16,53.23
Apple,2023-04-11,1245.84
Amazon,2023-10-21,1623.89
Apple,2021-12-16,838.13
Google,2020-06-27,328.79
Google,2020-08-21,772.87
Microsoft,2020-01-13,115.79
Apple,2015-06-16,1582.73
Amazon,2016-10-15,637.93
Tesla,2018-07-17,1460.08
Amazon,2014-04-12,860.18
Microsoft,2024-05-18,361.51
Apple,2017-03-22,985.59
Apple,2019-04-18,1873.95
Netflix,2024-10-16,1864.35
Microsoft,2016-02-18,580.56
Tesla,2016-03-27,1586.57
Amazon,2015-02-24,815.96
Microsoft,2018-03-11,1808.37
Tesla,2022-01-02,371.26
Microsoft,2015-08-01,1944.54
Apple,2018-07-20,1789.8
Netflix,2022-09-21,1512.26
Tesla,2019-05-12,1377.78
Netflix,2016-07-10,230.2
Apple,2022-09-17,1235.81
Tesla,2015-06-18,1961.85
Microsoft,2021-08-05,1154.0
Amazon,2016-04-28,428.94
Netflix,2015-03-06,577.2
Apple,2017-01-26,1453.01
Apple,2014-06-02,696.21
Google,2020-03-19,1479.91
Google,2014-07-04,1215.9
Netflix,2023-01-01,818.77
Microsoft,2017-11-08,1095.89
Amazon,2018-02-11,60.76
Apple,2014-04-11,497.82
Amazon,2016-12-20,1272.8
Microsoft,2019-07-22,28.14
Amazon,2018-04-19,506.54
Netflix,2023-04-02,468.25
Google,2021-05-31,1744.21
Google,2017-05-23,95.47
Amazon,2019-08-04,194.68
Amazon,2019-09-28,1588.63
Amazon,2021-11-21,522.15
Tesla,2017-08-16,1495.75
Apple,2014-03-25,1694.61
Apple,2021-06-15,1593.47
Google,2019-02-19,1452.3
Netflix,2018-06-10,747.77
Microsoft,2015-12-03,817.67
Amazon,2015-11-11,19.8
Google,2021-03-25,561.71
Netflix,2020-08-17,1394.1
Netflix,2018-06-22,707.9
Apple,2022-10-21,723.29
Netflix,2014-08-01,930.6
Netflix,2019-04-25,323.17
Netflix,2022-11-27,155.71
Microsoft,2024-02-04,1796.28
Google,2021-08-10,1818.42
Microsoft,2019-10-16,1714.33
Amazon,2021-05-31,51.57
Apple,2023-05-04,996.94
Microsoft,2022-12-17,1009.63
Microsoft,2015-04-06,283.5
Tesla,2015-03-20,1097.63
Amazon,2014-01-02,465.78
Tesla,2024-02-20,798.18
Tesla,2021-04-11,922.67
Apple,2016-12-21,1678.38
Tesla,2016-05-27,1741.8
Tesla,2022-06-05,1307.0
Netflix,2017-09-10,854.85
Microsoft,2017-08-06,1722.87
Amazon,2021-06-04,1238.68
Tesla,2017-10-28,1062.75
Amazon,2018-05-02,1075.34
Google,2021-08-25,1165.82
Amazon,2017-11-06,108.59
Apple,2021-10-18,966.24
Apple,2015-07-30,696.16
Apple,2015-04-20,1807.77
Google,2018-10-27,198.34
Amazon,2019-06-14,1221.59
Google,2015-06-09,1284.93
Netflix,2024-07-04,286.93
Microsoft,2016-10-03,675.83
Tesla,2024-06-24,1935.75
Amazon,2018-04-08,544.11
Amazon,2024-06-27,1605.9
Apple,2020-11-19,1393.94
Amazon,2016-12-08,425.96
Apple,2015-06-28,1375.1
Tesla,2017-12-29,1754.9
Google,2022-02-25,797.9
Amazon,2022-12-31,1029.42
Microsoft,2017-08-31,481.51
Apple,2020-08-07,1370.61
Tesla,2023-10-15,1916.28
Tesla,2014-11-18,1807.19
Microsoft,2021-07-02,1094.73
Apple,2018-07-15,1743.07
Microsoft,2019-05-04,1488.92
Tesla,2021-08-28,635.54
Amazon,2014-11-03,1266.93
Netflix,2023-11-12,149.03
Amazon,2016-05-17,462.04
Google,2020-06-26,1384.42
Amazon,2020-07-07,146.2
Apple,2016-10-06,680.2
Tesla,2014-05-27,1844.96
Amazon,2021-02-09,1232.66
Tesla,2017-03-20,606.52
Netflix,2016-08-29,365.59
Tesla,2019-03-06,953.88
Netflix,2020-11-27,1216.07
Apple,2017-10-26,1818.52
Tesla,2018-06-29,29.79
Apple,2015-10-25,1521.92
Microsoft,2019-09-10,1724.8
Microsoft,2022-02-12,66.34
Apple,2020-03-21,50.23
Netflix,2015-10-16,584.73
Google,2022-03-04,1166.84
Tesla,2021-08-29,174.06
Microsoft,2021-05-03,133.59
Amazon,2023-09-25,959.71
Amazon,2016-07-09,1692.59
Microsoft,2017-11-13,291.9
Netflix,2017-05-15,301.62
Microsoft,2014-11-08,49.15
Apple,2021-03-13,622.18
Microsoft,2022-04-28,296.65
Google,2016-04-17,233.32
Google,2022-02-21,511.48
